,0
2013-07-23,7.899499166666668
2013-07-24,7.662249166666668
2013-07-30,8.160748333333336
2013-07-31,6.686954166666666
2013-08-01,4.160510000000001
2013-08-02,6.268601666666665
2013-08-03,7.648531666666668
2013-08-04,9.466778333333336
2013-08-05,5.912346666666668
2013-08-07,7.374828333333333
2013-08-08,7.443670000000002
2013-08-09,6.810926666666667
2013-08-10,5.963304166666667
2013-08-11,8.785737500000002
2013-08-12,5.155848333333335
2013-08-13,4.043440000000003
2013-08-14,1.5242675000000012
2013-08-15,3.6420375000000003
2013-08-16,2.765535833333335
2013-08-17,-0.09018249999999917
2013-08-19,4.901578333333334
2013-08-20,4.506590833333335
2013-08-21,3.957260833333336
2013-08-22,4.224128333333336
2013-08-23,3.1478241666666684
2013-08-24,1.0243750000000003
2013-08-25,1.408570000000001
2013-08-26,3.252593333333335
2013-08-27,2.3042991666666697
2013-08-28,2.9147716666666654
2013-08-29,2.9275925
2013-08-31,6.746429166666669
2013-09-01,7.256750000000001
2013-09-02,6.778531666666667
2013-09-03,4.583120833333335
2013-09-04,5.106369166666666
2013-09-05,4.048849166666667
2013-09-06,5.466818333333335
2013-09-07,4.511047500000004
2013-09-08,4.639380000000001
2013-09-09,3.4473916666666686
2013-09-10,3.574782500000006
2013-09-11,4.069956666666669
2013-09-12,3.650537500000001
2013-09-13,5.504105833333335
2013-09-21,2.5855091666666703
2013-09-22,0.9213341666666661
2013-09-23,5.15608
2013-09-24,2.321988333333335
2013-09-25,2.0975216666666676
2013-09-26,2.630030833333334
2013-09-27,0.5627333333333352
2013-09-28,-0.8727399999999982
2013-09-29,1.4065825000000025
2013-09-30,-0.10000666666666487
2013-10-01,1.417792500000002
2013-10-02,1.6435908333333344
2013-10-03,2.8766850000000006
2013-10-04,3.125080833333334
2013-10-05,4.627401666666665
2013-10-06,0.5651750000000012
2013-10-07,-2.6326316666666663
2013-10-09,-0.3743800000000001
2013-10-10,-0.7793558333333307
2013-10-11,-0.9963349999999987
2013-10-12,-1.6259816666666644
2013-10-13,0.7600625000000024
2013-10-14,-0.2599324999999988
2013-10-15,-2.093719999999998
2013-10-16,0.2440775000000007
2013-10-17,2.1440033333333335
2013-10-19,-3.3625674999999986
2013-10-20,-5.609494166666668
2013-10-21,-2.9474441666666658
2013-10-22,-2.0875825
2013-10-23,-8.221128333333333
2013-10-24,-10.156991666666668
2013-10-25,-10.329368333333331
2013-10-26,-12.810320833333334
2013-10-27,-8.500916666666667
2013-10-28,-4.843299166666667
2013-10-31,2.5668991666666696
2013-11-01,-1.9228999999999992
2013-11-02,-6.841498333333334
2013-11-04,-5.5483191666666665
2013-11-05,-2.0885366666666645
2013-11-06,-2.2224524999999997
2013-11-07,-6.585584166666666
2013-11-08,-15.209679166666666
2013-11-09,-9.421262499999997
2013-11-10,-6.540959999999998
2013-11-11,-8.937035833333333
2013-11-12,-11.1966375
2013-11-13,-25.148004166666666
2013-11-14,-13.030603333333332
2013-11-15,-3.355359999999999
2013-11-16,-0.03661083333333259
2013-11-17,2.6504075000000005
2013-11-18,-2.1038158333333343
2013-11-19,-13.579586666666666
2013-11-20,-9.597365833333333
2013-11-21,-3.93688
2013-11-22,-0.756349166666665
2013-11-23,-6.205408333333334
2013-11-24,-19.319178333333333
2013-11-25,-13.003039166666666
2013-11-26,-14.572349166666667
2013-12-04,3.8446625000000005
2013-12-05,5.8168316666666655
2013-12-06,2.0897574999999984
2013-12-07,-21.544899166666667
2013-12-08,-11.885636666666665
2013-12-09,-3.3633308333333325
2013-12-10,-20.537160833333335
2013-12-11,-16.892597499999997
2013-12-12,-20.17724
2013-12-13,-17.403315
2013-12-14,-3.6011741666666652
2013-12-15,-22.82892916666667
2013-12-16,-24.49633916666667
2013-12-17,-21.81121416666667
2013-12-18,-19.536681666666667
2013-12-19,-10.958424166666667
2013-12-20,-0.31701833333333135
2013-12-22,-6.214682500000001
2013-12-23,-18.795406666666665
2013-12-24,-27.183305833333335
2013-12-25,-25.45617916666667
2013-12-26,-21.139590833333333
2013-12-27,-15.290802499999998
2013-12-28,-18.5000125
2013-12-29,-15.000781666666667
2013-12-30,-16.234416666666664
2013-12-31,-20.59971416666667
2014-01-01,-12.078503333333332
2014-01-02,-14.038400833333332
2014-01-03,-31.875381666666666
2014-01-04,-20.388634999999997
2014-01-05,-9.788264999999999
2014-01-06,-33.94296083333333
2014-01-07,-40.073925
2014-01-08,-32.34796166666667
2014-01-09,-19.25062
2014-01-10,-7.994776666666666
2014-01-11,3.8183866666666666
2014-01-12,-8.022345
2014-01-14,-11.148885833333333
2014-01-15,-21.9584
2014-01-16,-23.918307499999997
2014-01-17,-17.06405833333333
2014-01-18,-24.127504166666665
2014-01-19,-16.497697499999997
2014-01-20,-18.5041275
2014-01-21,-15.654955833333332
2014-01-22,-30.104138333333335
2014-01-23,-23.719795833333333
2014-01-24,-33.4658475
2014-01-25,-24.697456666666668
2014-01-26,-21.166254166666665
2014-01-27,-9.711120833333332
2014-01-28,-34.513646666666666
